"Event ID","Title","Description","Start Date","End Date","Start Time","End Time","Setup","Teardown","Location","Library Branch","Event Organizer","Presenter","Audiences","Categories","Publishing Status","Internal Tags","Event Note","Registration Required","In-Person Seats","Online Seats","Confirmed Registrations","Waiting-List Registrations","Cancelled Registrations","Anticipated Attendance","Actual Attendance (In Person)","Actual Attendance (Online)","Confirmed Attendance","Event URL"
"12177540","One-on-One Tech Help","Basic one-on-one technology help with a library staff member. 30-minute session to assist with androids, iPhones, tablets, laptops, and library e-book and audiobook resources.

NOTE: We cannot repair devices and cannot fill out forms for patrons.","2024-06-26","2024-06-26","15:00","15:30","","","Meeting Room","Island Branch Library","Jeimy Gonzalez Bolivar","","Adults (18+)","Technology > One-on-One Help ","Published","Free","","Yes","1","0","1","0","1","0","1","","0","https://manateelibrary.libcal.com/event/12177540"
"12213170","One-on-One Tech Help (English & Español) (Ayuda Tecnica Personalizada)","One-on-One tech assistant: androids, iPhones, tablets, laptops, e-books/audiobooks, and more.

NOTE: We cannot repair devices and cannot fill out forms for patrons.

Ayuda tecnica personalizada para computadoras, telefonos moviles, y mas!

Nota: No podemos reparar dispositivos y no podemos completar formularios para los clientes.

 ","2024-06-26","2024-06-26","15:00","15:30","","","Group Study Room","Central Library","Selena Palacios","Selena Palacios","Adults (18+), All Ages","En Espanol, Technology > One-on-One Help ","Published","Free","","Yes","1","0","1","0","0","0","1","","0","https://manateelibrary.libcal.com/event/12213170"
"12202849","Adventure is Calling: Teen RPG Guild","Enter a magical land full of adventure, mystery, and maybe a sprinkle of danger. Band together to complete quests, collect unique items, and create stories the likes of which will be told for years to come!","2024-06-26","2024-06-26","15:30","17:00","","","Meeting Room","Rocky Bluff Branch Library","Kaitlynn Bosley","","Teens (13-18 years)","Fun & Games","Published","Free","","Yes","10","0","6","0","0","0","11","","0","https://manateelibrary.libcal.com/event/12202849"
"12213242","One-on-One Tech Help (English & Español) (Ayuda Tecnica Personalizada)","One-on-One tech assistance: androids, iPhones, tablets, laptops, e-books/audiobooks, and more. NOTE: We cannot repair devices and cannot fill out forms for patrons.

Ayuda tecnica personalizada para computadoras, telefonos moviles, y mas! Nota: No podemos reparar dispositivos y no podemos completar formularios para los clientes.

Aviso: session de ayuda se tomara a cabo en el Cuarto #5 en el segundo piso. ","2024-06-26","2024-06-26","15:30","16:00","","","Study Room 5","Central Library","Jesus Pacheco","Jesus Pacheco","Adults (18+)","Technology > One-on-One Help ","Published","Free","","Yes","1","0","1","0","0","0","2","","1","https://manateelibrary.libcal.com/event/12213242"
"12181646","Summer Nights: Teen Gaming Night","Come game together with our Wii, Oculus Quest VR, and other consoles. Or go old school and have your hand at cards, Jenga, and boardgames galore!

 ","2024-06-26","2024-06-26","17:00","19:00","","","Studio 70","Braden River Branch Library","Rachel Scharbo","","Teens (13-18 years)","Fun & Games","Published","Free","","No","0","0","0","0","0","0","5","","0","https://manateelibrary.libcal.com/event/12181646"
"12224532","Teens Unwind the Mind","Being a teen can be tough and sometimes you just need a break to recharge mentally! Join us at 5pm for a fun finger painting class! You're never too old to get messy! All materials will be provided. ","2024-06-26","2024-06-26","17:00","18:00","","","The Workshop (#118)","Lakewood Ranch Library","Sabrina Hornyak - Manatee County Public Library System","","Teens (13-18 years)","Fun & Games, Sponsored by the Friends of the Library","Published","Friends-funded","","No","0","0","0","0","0","0","8","","0","https://manateelibrary.libcal.com/event/12224532"
"12209931","Trivia Night","Come as a team or come alone and team up with a few others to play a few rounds of a different theme each date. Winners will receive a prize!","2024-06-26","2024-06-26","18:00","19:30","","","Meeting Room","South Manatee Branch Library","David Breakfield, South Manatee Library Supervisor","Kira Thoenes","Adults (18+)","Fun & Games","Published","Free","","No","0","0","0","0","0","0","18","","0","https://manateelibrary.libcal.com/event/12209931"
"12160651","Free HIV/STD Testing Mobile Unit","The Florida Department of Health will have a free HIV/STD testing bus in the North Parking lot of Palmetto Library. Private and confidential.","2024-06-27","2024-06-27","09:00","15:00","","","Library Grounds","Palmetto Branch Library","Chelsea B. - Manatee County Public Library","","Adults (18+)","Health/Fitness/Wellness","Published","Free","","No","0","0","0","0","0","0","0","","0","https://manateelibrary.libcal.com/event/12160651"
"12198959","Kid's Playgroup (AGES 0-5)","Join us at the Palmetto Library for a fun-filled hour of play!
The more you play the more you learn. Play is so good for us. It feeds the brain. It builds skills and knowledge. During play, children engage with and learn about the world around them.
 ","2024-06-27","2024-06-27","10:00","11:00","","","Auditorium","Palmetto Branch Library","Keelia M - Manatee County Public Library System","","Babies (0-18 months), Preschool (3-5 years)","Fun & Games","Published","Friends-funded","","No","0","0","0","0","0","0","31","","0","https://manateelibrary.libcal.com/event/12198959"
"12210108","Musical Motion","Musical Motion is a fun parent-child learn & play class that encourages bonding while developing early learning and literacy skills in children. Sessions focus on creative activities that enhance brain development and build preschoolers' social skills, language skills, motor skills, and more. ","2024-06-27","2024-06-27","10:00","11:00","","","Meeting Room","South Manatee Branch Library","Camara Bragdon","","Babies (0-18 months), Preschool (3-5 years)","Education, Literacy","Published","Foundation-funded","","No","0","0","0","0","0","0","24","","0","https://manateelibrary.libcal.com/event/12210108"
"12177560","One-on-One Tech Help","Basic one-on-one technology help with a library staff member. 30-minute session to assist with androids, iPhones, tablets, laptops, and library e-book and audiobook resources.

NOTE: We cannot repair devices and cannot fill out forms for patrons.","2024-06-27","2024-06-27","10:00","10:30","","","","Island Branch Library","Jeimy Gonzalez Bolivar","","Adults (18+)","Technology > One-on-One Help ","Published","Free","","Yes","1","0","0","0","0","0","0","","0","https://manateelibrary.libcal.com/event/12177560"
"12237187","Preschool Storytime","Come join the Youth Services staff for song, stories, and age-appropriate interactive fun.","2024-06-27","2024-06-27","10:00","11:00","","","Children's Room","Central Library","Renee S.-Manatee County Public Library","","Preschool (3-5 years)","Literacy > Storytimes","Published","Free","","No","0","0","0","0","0","0","25","","0","https://manateelibrary.libcal.com/event/12237187"
"12201917","Recreational Dance for Tweens and Teens","Join us on the Lakewood Ranch Library rooftop and learn how to move on the beat! In this class, you’ll learn a variety of dance styles like jazz, Latin, and hip-hop that you can apply through the form of dance! This is open to all dancing abilities from beginner to advanced - no dance experience is required to have fun at this program!","2024-06-27","2024-06-27","10:00","11:00","","","Rooftop","Lakewood Ranch Library","Brianna Wilson","","Tweens (8-12 years), Teens (13-18 years)","Art Instruction > Dance","Published","Free","","Yes","30","0","30","1","7","0","6","","0","https://manateelibrary.libcal.com/event/12201917"
"12177759","The Great Space Adventure","Join the fun as we try to find Wally the Wacky Word Bird in an adventure filled with magic, balloons, laugh-out-loud comedy, audience participation, and even a super cool gadget...The Magical Word Converter!

Sponsored by Friends of the Island Library","2024-06-27","2024-06-27","10:00","11:00","","","Meeting Room","Island Branch Library","Savannah Byers","","Children (4-7 years), Tweens (8-12 years)","Arts & Entertainment","Published","Free","","Yes","30","0","30","0","2","0","28","","0","https://manateelibrary.libcal.com/event/12177759"
"12177583","One-on-One Tech Help","Basic one-on-one technology help with a library staff member. 30-minute session to assist with androids, iPhones, tablets, laptops, and library e-book and audiobook resources.

NOTE: We cannot repair devices and cannot fill out forms for patrons.","2024-06-27","2024-06-27","11:00","11:30","","","","Island Branch Library","Jeimy Gonzalez Bolivar","","Adults (18+)","Technology > One-on-One Help ","Published","Free","","Yes","1","0","1","0","0","0","1","","0","https://manateelibrary.libcal.com/event/12177583"
"12193485","Summer Stories","Dive into summer story time at the library! Enjoy captivating story followed by a fun craft that brings the tale to life. It's a perfect mix of reading and creativity for young ones.","2024-06-27","2024-06-27","11:30","12:30","11:15","13:00","Meeting Room","Rocky Bluff Branch Library","Jenn L-Manatee","","Children (4-7 years), Toddlers (18 months-3 years)","Literacy > Storytimes, Summer Learning","Published","Free","","No","0","0","0","0","0","0","56","","0","https://manateelibrary.libcal.com/event/12193485"
"12210137","Game Day","Game Day is a combination of Scrabble, Mahjong and Bridge. Beginners, Intermediate and Skilled players are welcome.
 ","2024-06-27","2024-06-27","12:00","16:00","","","Meeting Room","South Manatee Branch Library","David Breakfield, South Manatee Library Supervisor","","Adults (18+)","Fun & Games","Published","Free","","No","0","0","0","0","0","0","25","","0","https://manateelibrary.libcal.com/event/12210137"
"12175912","Sunshine Stitchers Knit and Crochet","Like to knit or crochet? Join us to knit or crochet for family, friends, and charity - along with a fun afternoon of sharing patterns, yarns, and conversation. Learn to knit or crochet (teenagers and adults) or enhance your skills (any age) during the summer from 1-3 p.m. Supplies provided. Ages 12 & up.","2024-06-27","2024-06-27","13:00","16:00","","","Meeting Room","Island Branch Library","Aaron Drake","","Adults (18+), Teens (13-18 years)","Crafts","Published","Free","","Yes","20","0","0","0","0","20","8","","0","https://manateelibrary.libcal.com/event/12175912"
"12210491","One-on-One Tech Help","One-on-One tech assistance: androids, iPhones, tablets, laptops, e-books/audiobooks, and more. NOTE: We cannot repair devices and cannot fill out forms for patrons.

 ","2024-06-27","2024-06-27","14:00","14:30","","","Lobby Table","South Manatee Branch Library","Kira Thoenes - Manatee County Public Library","","Adults (18+)","Technology > One-on-One Help ","Published","Free","","Yes","1","0","1","0","1","0","1","","0","https://manateelibrary.libcal.com/event/12210491"
"12212922","One-on-One Tech Help (English)","One-on-One tech assistance: Androids, iPhones, tablets, laptops, e-books/audiobooks, and more. NOTE: We cannot repair devices and cannot fill out forms for patrons.","2024-06-27","2024-06-27","14:00","14:30","","","Study Room 4","Central Library","Bethany Stevens - Manatee County Public Library","","Adults (18+)","Technology > One-on-One Help ","Published","Free","","Yes","1","0","1","0","1","0","2","","0","https://manateelibrary.libcal.com/event/12212922"
"12513626","Presentation: Women in the U.S. Military","In celebration of Women Veteran Day observed on June 12th, please join us for a presentation by U.S. Military Commander Donna Fournier, U.S. Navy, retired. This program will highlight women in the U.S. military and provide information about their early military service, which includes: The Revolutionary War, War of 1812, Civil War, WWII, Korean War, and Vietnam War.

Commander Fournier received her BA in history and an MAT in American Studies from Northeastern Illinois University and she also is a 2002 graduate of the Naval War College. With her specialization in researching the history of women in the military, she became a Special Consultant to Assistant Secretary of Defense for Manpower and Military Equal Opportunity, the Pentagon. CDR Fournier retired after 26 years as a Naval Reserve Intelligence Officer. 

 ","2024-06-27","2024-06-27","14:00","15:00","","","Auditorium (Meeting Room A+B)","Lakewood Ranch Library","Tiffany Mautino","Donna Fournier","Adults (18+)","History & Genealogy, Special Event","Published","","","Yes","84","0","80","0","13","30","70","","0","https://manateelibrary.libcal.com/event/12513626"
"12208696","Showtime for Kids!","Wally the Wacky Word Bird is coming to Braden River Library and he’s on a mission to find the most spectacular words ever. Join us for an interactive comedy show filled with puppets, balloons, magic, and laughter. ","2024-06-27","2024-06-27","14:00","15:00","","","Meeting Room 102","Braden River Branch Library","Chris Culp","Jim Chartier","Children (4-7 years), Tweens (8-12 years)","Arts & Entertainment, Sponsored by the Friends of the Library, Summer Learning","Published","Friends-funded","","No","0","0","0","0","0","0","60","","0","https://manateelibrary.libcal.com/event/12208696"
"12210513","One-on-One Tech Help","One-on-One tech assistance: androids, iPhones, tablets, laptops, e-books/audiobooks, and more. NOTE: We cannot repair devices and cannot fill out forms for patrons.

 ","2024-06-27","2024-06-27","14:30","15:00","","","Lobby Table","South Manatee Branch Library","Kira Thoenes - Manatee County Public Library","","Adults (18+)","Technology > One-on-One Help ","Published","Free","","Yes","1","0","1","0","0","0","1","","0","https://manateelibrary.libcal.com/event/12210513"
"12210532","One-on-One Tech Help","One-on-One tech assistance: androids, iPhones, tablets, laptops, e-books/audiobooks, and more. NOTE: We cannot repair devices and cannot fill out forms for patrons.

 ","2024-06-27","2024-06-27","15:00","15:30","","","Lobby Table","South Manatee Branch Library","Kira Thoenes - Manatee County Public Library","","Adults (18+)","Technology > One-on-One Help ","Published","Free","","Yes","1","0","1","0","0","0","1","","0","https://manateelibrary.libcal.com/event/12210532"
"12212981","One-on-One Tech Help (English)","One-on-One tech assistance: Androids, iPhones, tablets, laptops, e-books/audiobooks, and more. NOTE: We cannot repair devices and cannot fill out forms for patrons.","2024-06-27","2024-06-27","15:00","15:30","","","Study Room 4","Central Library","Bethany Stevens - Manatee County Public Library","","Adults (18+)","Technology > One-on-One Help ","Published","Free","","Yes","1","0","0","0","1","0","0","","0","https://manateelibrary.libcal.com/event/12212981"
"12210558","One-on-One Tech Help","One-on-One tech assistance: androids, iPhones, tablets, laptops, e-books/audiobooks, and more. NOTE: We cannot repair devices and cannot fill out forms for patrons.

 ","2024-06-27","2024-06-27","15:30","16:00","","","Lobby Table","South Manatee Branch Library","Kira Thoenes - Manatee County Public Library","","Adults (18+)","Technology > One-on-One Help ","Published","Free","","Yes","1","0","0","0","0","0","1","","0","https://manateelibrary.libcal.com/event/12210558"
"12202859","Adventure Starts Here: Youth RPG Guild!","Enter a magical land full of adventure, mystery, and just a sprinkle of danger. Band together to complete quests, collect unique items, and create stories the likes of which will be told for years to come! Reading and writing are required skills for a young adventurer. ","2024-06-27","2024-06-27","16:30","17:30","","","Meeting Room","Rocky Bluff Branch Library","Kaitlynn Bosley","Kaitlynn Bosley","Tweens (8-12 years)","Fun & Games","Published","Friends-funded","","Yes","10","0","9","0","1","0","11","","0","https://manateelibrary.libcal.com/event/12202859"
"12193499","Rocky Bluff Book Club","

Every month, come and discuss a different title. Even if you haven't read the book, you will enjoy the discussion and may want to read it later. 

June -  ""Half Broke Horses"" by Jeannette Walls

July - TBD

August - TBD



 


","2024-06-27","2024-06-27","18:00","19:30","","","Meeting Room","Rocky Bluff Branch Library","Jessica Franklin- Manatee County Public Library System","","Adults (18+)","Literacy > Book Clubs & Author Talks","Published","Free","","Yes","25","0","1","0","1","0","6","","0","https://manateelibrary.libcal.com/event/12193499"
"12301029","Readin’ at the Ranch Book Club: The Orphan Collector by Ellen Marie Wiseman","A heroic novel of survival during the 1918 Spanish Influenza Pandemic.  Amid tragedy and heartlessness, will an orphan girl’s kindness, resilience and family prevail? ","2024-06-27","2024-06-27","18:30","19:30","","","Conference Room (#110)","Lakewood Ranch Library","Christi Rice","Christi Rice","Adults (18+)","Literacy > Book Clubs & Author Talks","Published","Friends-funded","","Yes","15","0","11","0","2","15","7","","6","https://manateelibrary.libcal.com/event/12301029"
